"archive ident","Total Score","metadataRecordID","ISO assetType","metadataContact","metadataDate","landingPage","title","publicationDate","author","publisher","abstract","resourceSupportContact","DataCite resourceType","legalConstraints","accessConstraints","resourceLanguage","| Tier 2 |","otherResponsibleParty/Custodian","otherResponsibleParty/Originator","otherResponsibleParty/ResourceProvider","credit","citationDate","scienceSupportContact/PI","keywords (tags)","keywords (GCMD )","keywordVocabulary","referenceSystem","spatialRepresentation","spatialResolution","ISO topicCategory","datasetExtent (Geolocation)","datasetExtentDescription","temporalCoverage","startDate","endDate","temporalResolution","verticalExtent","| Tier 3 |","relatedLinkIdentifier","relatedLinkName","relatedLinkType","relatedlinkDescription","alternateIdentifier","resourceVersion","progress","resourceFormat","softwareImplementationLanguage","additionalInformation","distributor","distributionFormat","assetSize","authorIdentifier","| from Templates |","dataIdentification","metadataStandardName","metadataStandardVersion"
"d1a9805b-3c69-11e9-bdef-b808cf016134",38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1 
"edu.ucar.cisl::cesm-lens-aws",38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1 
"edu.ucar.cisl::cesm2-le-aws",37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1 
"edu.ucar.cisl::dart-cam6-aws",38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1 
"edu.ucar.cisl::na-cordex-aws",38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1 
"fb436df8-7218-49e9-adc8-bf973f8ae30d",29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1 
"org.earthsystemgrid.www::0c156aac-ba21-4092-8c9d-0e4e62ebf933",20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1 
"org.earthsystemgrid.www::22296f01-0994-11e7-beba-00c0f03d5b7c",20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1 
"org.earthsystemgrid.www::270203b0-9b4f-42d6-b231-5f52ec0b104a",23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1 
"org.earthsystemgrid.www::2bc59488-fe77-4520-a67e-21b785d98319",21,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1 
"org.earthsystemgrid.www::8b6a5fd2-8984-40fa-b90c-8117b1ca98de",23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1 
"org.earthsystemgrid.www::bd36dd7d-b129-45e0-b230-9d2408c65522",20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1 
"org.earthsystemgrid.www::c8a293cb-3e23-4926-af59-1ac3f6b91601",22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1 
"edu.ucar.cisl::cloud-collection",24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
